lat,lon
50.3388242,-3.5500573
50.3386949,-3.5501203
50.3385859,-3.5501896
50.3384200,-3.5503541
50.3383549,-3.5503890
50.3387979,-3.5498941
50.3389073,-3.5497416
50.3390031,-3.5496354
50.3390290,-3.5495923
50.3390300,-3.5495356
50.3390197,-3.5495385
50.3390702,-3.5493984
50.3391494,-3.5492823
50.3391636,-3.5493179
50.3390679,-3.5492697
50.3390942,-3.5493435
50.3391581,-3.5493834
50.3391593,-3.5493565
50.3391420,-3.5493233
50.3392032,-3.5493070
50.3392056,-3.5493219
50.3391633,-3.5493574
50.3391519,-3.5493315
50.3391594,-3.5492985
50.3392796,-3.5492856
50.3393339,-3.5492366
50.3393447,-3.5491469
50.3393149,-3.5491168
50.3391845,-3.5490790
50.3392499,-3.5491074
50.3392593,-3.5491308
50.3392246,-3.5490857
50.3392401,-3.5490470
50.3393488,-3.5489355
50.3393890,-3.5489257
50.3394327,-3.5488901
50.3394351,-3.5488356
50.3394589,-3.5488112
50.3394586,-3.5487787
50.3395463,-3.5486515
50.3396381,-3.5483964
50.3397292,-3.5483462
50.3397732,-3.5482797
50.3397903,-3.5482389
50.3397978,-3.5481440
50.3397479,-3.5479077
50.3397714,-3.5479193
50.3397787,-3.5479562
50.3398193,-3.5480063
50.3398728,-3.5478973
50.3400115,-3.5479358
50.3400193,-3.5478882
50.3400620,-3.5478466
50.3401957,-3.5478499
50.3402957,-3.5477791
50.3403419,-3.5477233
50.3403935,-3.5477248
50.3404212,-3.5477459
50.3401343,-3.5476046
50.3400481,-3.5475086
50.3400329,-3.5474775
50.3400298,-3.5474279
50.3399890,-3.5473796
50.3399790,-3.5472639
50.3399897,-3.5471626
50.3399288,-3.5471304
50.3399114,-3.5470840
50.3398954,-3.5470906
50.3398719,-3.5470530
50.3398930,-3.5469355
50.3398859,-3.5468799
50.3398626,-3.5468463
50.3398066,-3.5469034
50.3397724,-3.5468857
50.3397133,-3.5467836
50.3396788,-3.5466551
50.3396888,-3.5466346
50.3397216,-3.5466513
50.3397529,-3.5466027
50.3397282,-3.5465854
50.3397396,-3.5465735
50.3396852,-3.5466244
50.3396592,-3.5465824
50.3396216,-3.5465561
50.3395875,-3.5464747
50.3395274,-3.5464373
50.3394667,-3.5462553
50.3394391,-3.5462318
50.3393989,-3.5462315
50.3393344,-3.5461754
50.3392741,-3.5459968
50.3392831,-3.5459299
50.3393048,-3.5459185
50.3392774,-3.5458518
50.3392547,-3.5458308
50.3391759,-3.5458265
50.3390826,-3.5457754
50.3390866,-3.5457611
50.3390883,-3.5457848
50.3391181,-3.5457927
50.3391191,-3.5457633
50.3390739,-3.5457852
50.3390464,-3.5457629
50.3390069,-3.5457673
50.3389494,-3.5457040
50.3388715,-3.5456860
50.3388616,-3.5456701
50.3388420,-3.5456700
50.3388389,-3.5457163
50.3387979,-3.5457244
50.3360541,-3.5370815
50.3361362,-3.5370401
50.3364320,-3.5367672
50.3366900,-3.5364567
50.3370333,-3.5362005
50.3371918,-3.5360202
50.3371776,-3.5360291
50.3372111,-3.5359575
50.3373001,-3.5358559
50.3373243,-3.5358083
50.3373096,-3.5358156
50.3373858,-3.5357515
50.3374535,-3.5356511
50.3374878,-3.5355852
50.3374837,-3.5355378
50.3374680,-3.5355344
50.3374433,-3.5355878
50.3374376,-3.5355738
50.3374491,-3.5355808
50.3374391,-3.5355986
50.3374594,-3.5355799
50.3374672,-3.5356008
50.3374658,-3.5356367
50.3374633,-3.5356010
50.3374454,-3.5356345
50.3374551,-3.5356438
50.3374608,-3.5355987
50.3374716,-3.5355909
50.3374586,-3.5355969
50.3374802,-3.5356036
50.3374710,-3.5356117
50.3374744,-3.5356362
50.3375135,-3.5357062
50.3375233,-3.5356554
50.3375121,-3.5356630
50.3376108,-3.5356690
50.3375955,-3.5356476
50.3376040,-3.5356033
50.3375886,-3.5355813
50.3375942,-3.5355497
50.3375612,-3.5355197
50.3375478,-3.5354634
50.3375586,-3.5354296
50.3375834,-3.5354182
50.3376397,-3.5354726
50.3376321,-3.5354826
50.3376159,-3.5354513
50.3376153,-3.5354149
50.3376382,-3.5353449
50.3376594,-3.5353254
50.3377257,-3.5353383
50.3378034,-3.5353280
50.3379265,-3.5353539
50.3379429,-3.5353368
50.3379479,-3.5353898
50.3380534,-3.5354453
50.3381086,-3.5354498
50.3382159,-3.5354272
50.3384069,-3.5354234
50.3384897,-3.5354382
50.3385220,-3.5353594
50.3385337,-3.5353608
50.3385744,-3.5354139
50.3386377,-3.5354346
50.3386653,-3.5354641
50.3388121,-3.5354262
50.3387775,-3.5354590
50.3387358,-3.5353488
50.3387485,-3.5352816
50.3389328,-3.5352604
50.3389730,-3.5352754
50.3389739,-3.5352538
50.3389151,-3.5351935
50.3389118,-3.5351278
50.3388833,-3.5350991
50.3389168,-3.5351242
50.3389354,-3.5351109
50.3389378,-3.5350873
50.3388728,-3.5351256
50.3388720,-3.5351009
50.3387552,-3.5349767
50.3387264,-3.5348928
50.3386922,-3.5348534
50.3386974,-3.5347708
50.3386847,-3.5345965
50.3386649,-3.5345390
50.3386707,-3.5344514
50.3386557,-3.5343627
50.3387148,-3.5341655
50.3387747,-3.5340770
50.3388497,-3.5340520
50.3389315,-3.5340679
